Loan_ID,Customer_ID,Purpose_Category,Purpose,State,Employment_Title,Employment_Level,Emp_Length_Years,Home_Ownership,Annual_Income,Income_Group,Income_Verification_Status,Verified_Income_Flag,Debt_to_Income_Ratio,DTI_Category,Total_Credit_Account,Loan_Amount,Loan_Size_Category,Interest_Rate,Interest_Rate_Category,EMI_Amount,Loan_Term_Months,Loan_Term_Category,Loan_Grade,Loan_Sub_Grade,Loan_Issue_Date,Last_Credit_Check_Date,Last_Payment_Date,Next_Payment_Due_Date,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Total_Payment,Loan_Recovered_Percent,Loan_Recovery_Category,Loan_Status,Profit_Status,Risk_Score,Risk_Category,Risk_Aggregation,Data_Validation_Flag
708384,900870,Personal,Debt Consolidation,MO,Suddenlink Communications,Fresher,1,Mortgage,49800,Lower Middle (25-75K),Source Verified,1,0.1598,Medium (10-20),18,12300,Medium (5-15K),0.1074,Medium (10-20),265.84,60,Long Term,B,B4,2021-03-11,2021-04-16,2021-04-16,2021-05-16,0.246987952,0.064057831,15950,1.296747967,Fully Recovered (≥100),Fully Paid,Profit,0.657489396,Moderate,4.418328744,Valid
706813,899080,Personal,Debt Consolidation,CT,Hart Mechanical,Fresher,1,Mortgage,55200,Lower Middle (25-75K),Source Verified,1,0.0054,Low ( ≤10),17,12000,Medium (5-15K),0.1111,Medium (10-20),261.57,60,Long Term,B,B5,2021-03-11,2021-02-16,2021-04-16,2021-05-16,0.217391304,0.056863043,15694,1.307833333,Fully Recovered (≥100),Fully Paid,Profit,0.583278801,Moderate,3.91963354,Valid
713679,906957,Personal,Debt Consolidation,MI,Compuware Corp,Senior,10,Mortgage,180000,Upper Middle (150-300K),Source Verified,1,0.0615,Low ( ≤10),28,30000,Large (>15K),0.1037,Medium (10-20),642.89,60,Long Term,B,B3,2021-03-11,2021-04-16,2021-04-16,2021-05-16,0.166666667,0.042859333,38573,1.285766667,Fully Recovered (≥100),Fully Paid,Profit,0.532217687,Moderate,3.576502857,Valid
861983,1074908,Personal,Debt Consolidation,NY,Chadbourne & Parke Llp,Senior,10,Mortgage,82000,Middle (75-150K),Source Verified,1,0.0644,Low ( ≤10),40,16000,Large (>15K),0.1099,Medium (10-20),347.8,60,Long Term,B,B3,2021-09-11,2021-11-13,2021-11-13,2021-12-13,0.195121951,0.050897561,19165,1.1978125,Fully Recovered (≥100),Fully Paid,Profit,0.497518459,Moderate,3.343324042,Valid
738585,935999,Personal,Debt Consolidation,GA,Us Army,Senior,10,Mortgage,96000,Middle (75-150K),Source Verified,1,0.2026,High (>20),43,28000,Large (>15K),0.1037,Medium (10-20),600.03,60,Long Term,B,B3,2021-05-11,2021-09-13,2021-08-13,2021-09-13,0.291666667,0.07500375,33365,1.191607143,Fully Recovered (≥100),Fully Paid,Profit,0.584484658,Moderate,3.927736905,Valid
649327,830722,Personal,Debt Consolidation,NC,Hanover Dental Lab,Senior,10,Mortgage,41000,Lower Middle (25-75K),Source Verified,1,0.2403,High (>20),26,13500,Medium (5-15K),0.1074,Medium (10-20),291.78,60,Long Term,B,B4,2021-01-11,2021-02-16,2021-01-16,2021-02-16,0.329268293,0.085399024,17506,1.296740741,Fully Recovered (≥100),Fully Paid,Profit,0.716094346,High,4.812154007,Valid
522934,668504,Personal,Debt Consolidation,WI,Briggs & Stratton Corporation,Senior,10,Mortgage,45000,Lower Middle (25-75K),Source Verified,1,0.1931,Medium (10-20),37,18000,Large (>15K),0.1099,Medium (10-20),253.25,60,Long Term,B,B4,2021-06-10,2021-05-16,2021-08-14,2021-09-14,0.4,0.067533333,15071,0.837277778,Mostly Recovered (75-100),Fully Paid,Loss,0.701587302,High,4.714666667,Valid
645650,826138,Personal,Debt Consolidation,CA,Intel Corporation,Senior,10,Mortgage,79200,Middle (75-150K),Source Verified,1,0.1232,Medium (10-20),35,15000,Medium (5-15K),0.0999,Low (≤10),318.64,60,Long Term,B,B4,2021-01-11,2021-04-16,2021-04-11,2021-05-11,0.189393939,0.048278788,15371,1.024733333,Fully Recovered (≥100),Fully Paid,Profit,0.520339556,Moderate,3.496681818,Valid
704952,896958,Personal,Debt Consolidation,GA,Walton Co. Board Of Education,Senior,10,Mortgage,70800,Lower Middle (25-75K),Source Verified,1,0.2158,High (>20),30,16225,Large (>15K),0.1074,Medium (10-20),350.68,60,Long Term,B,B4,2021-04-11,2021-08-15,2021-09-15,2021-10-15,0.229166667,0.059437288,20930,1.289984592,Fully Recovered (≥100),Fully Paid,Profit,0.676019432,High,4.542850585,Valid
807069,1013573,Personal,Debt Consolidation,CT,"Sileo & Company,Llc",Senior,10,Mortgage,85000,Middle (75-150K),Source Verified,1,0.2051,High (>20),41,15000,Medium (5-15K),0.1149,Medium (10-20),329.82,60,Long Term,B,B4,2021-07-11,2021-04-16,2021-12-15,2022-01-15,0.176470588,0.046562824,19597,1.306466667,Fully Recovered (≥100),Fully Paid,Profit,0.552027511,Moderate,3.709624874,Valid
561154,722191,Personal,Debt Consolidation,GA,Beaufort Board Of Education,Senior,10,Mortgage,78000,Middle (75-150K),Source Verified,1,0.1302,Medium (10-20),20,10000,Medium (5-15K),0.1186,Medium (10-20),221.74,60,Long Term,B,B5,2021-08-10,2021-04-14,2021-04-14,2021-05-14,0.128205128,0.034113846,13023,1.3023,Fully Recovered (≥100),Fully Paid,Profit,0.580316152,Moderate,3.899724542,Invalid
525293,679653,Personal,Debt Consolidation,MA,Unum,Senior,10,Mortgage,74000,Lower Middle (25-75K),Source Verified,1,0.1638,Medium (10-20),19,15000,Medium (5-15K),0.1186,Medium (10-20),332.61,60,Long Term,B,B5,2021-06-10,2021-05-11,2021-05-11,2021-06-11,0.202702703,0.053936757,16398,1.0932,Fully Recovered (≥100),Fully Paid,Profit,0.646649315,Moderate,4.345483398,Invalid
744868,943384,Personal,Debt Consolidation,TX,Jpmorganchase,Senior,10,Mortgage,65000,Lower Middle (25-75K),Source Verified,1,0.0905,Low ( ≤10),27,15000,Medium (5-15K),0.1199,Medium (10-20),333.6,60,Long Term,B,B5,2021-05-11,2021-05-16,2021-02-16,2021-03-16,0.230769231,0.061587692,19996,1.333066667,Fully Recovered (≥100),Fully Paid,Profit,0.623958006,Moderate,4.192997802,Invalid
546782,705066,Personal,Debt Consolidation,CO,Ames Construction,Senior,10,Mortgage,55000,Lower Middle (25-75K),Source Verified,1,0.1911,Medium (10-20),40,13750,Medium (5-15K),0.1186,Medium (10-20),304.89,60,Long Term,B,B5,2021-07-10,2021-07-15,2021-07-15,2021-08-15,0.25,0.066521455,18293,1.3304,Fully Recovered (≥100),Fully Paid,Profit,0.598000193,Moderate,4.018561299,Valid
545558,703614,Personal,Debt Consolidation,NV,Desert Radiologists,Senior,10,Mortgage,95004,Middle (75-150K),Source Verified,1,0.084,Low ( ≤10),40,25000,Large (>15K),0.1186,Medium (10-20),366.43,60,Long Term,B,B5,2021-07-10,2021-05-16,2021-07-13,2021-08-13,0.263146815,0.046283946,20987,0.83948,Mostly Recovered (75-100),Fully Paid,Loss,0.516543655,Moderate,3.471173364,Valid
591983,760328,Personal,Debt Consolidation,LA,Campus Apartments Inc,Junior,2,Mortgage,36000,Lower Middle (25-75K),Source Verified,1,0.1023,Medium (10-20),12,7800,Medium (5-15K),0.1075,Medium (10-20),168.63,60,Long Term,B,B2,2021-10-10,2021-10-15,2021-10-15,2021-11-15,0.216666667,0.05621,10117,1.297051282,Fully Recovered (≥100),Fully Paid,Profit,0.624065334,Moderate,4.193719048,Valid
757200,957220,Personal,Debt Consolidation,OH,Fleming And Wise Orthodontics,Junior,2,Mortgage,26000,Lower Middle (25-75K),Source Verified,1,0.1763,Medium (10-20),24,13000,Medium (5-15K),0.1099,Medium (10-20),282.59,60,Long Term,B,B3,2021-05-11,2021-03-14,2021-03-14,2021-04-14,0.5,0.130426154,16058,1.235230769,Fully Recovered (≥100),Fully Paid,Profit,0.73978578,High,4.97136044,Invalid
854468,1066717,Personal,Debt Consolidation,NJ,Mackay Shields,Junior,2,Mortgage,370008,Higher (300K-1M),Source Verified,1,0.0182,Low ( ≤10),26,35000,Large (>15K),0.1099,Medium (10-20),504.31,60,Long Term,B,B3,2021-08-11,2021-02-13,2021-01-13,2021-02-13,0.094592549,0.016355646,26266,0.750457143,Mostly Recovered (75-100),Fully Paid,Loss,0.4593707,Moderate,3.086971105,Invalid
745344,943914,Personal,Debt Consolidation,MD,Spirit Cruises,Junior,2,Mortgage,53000,Lower Middle (25-75K),Source Verified,1,0.0523,Low ( ≤10),17,12000,Medium (5-15K),0.1149,Medium (10-20),263.86,60,Long Term,B,B4,2021-05-11,2021-03-13,2021-03-13,2021-04-13,0.226415094,0.059741887,13707,1.14225,Fully Recovered (≥100),Fully Paid,Profit,0.606121807,Moderate,4.073138544,Invalid
822991,1031523,Personal,Debt Consolidation,MI,Tng Worldwide,Junior,2,Mortgage,75000,Middle (75-150K),Source Verified,1,0.0803,Low ( ≤10),19,16000,Large (>15K),0.1149,Medium (10-20),351.81,60,Long Term,B,B4,2021-07-11,2021-05-13,2021-05-13,2021-06-13,0.213333333,0.0562896,18793,1.1745625,Fully Recovered (≥100),Fully Paid,Profit,0.584363492,Moderate,3.926922667,Invalid
597495,766933,Personal,Debt Consolidation,MO,Waste Management,Junior,2,Mortgage,55000,Lower Middle (25-75K),Source Verified,1,0.1438,Medium (10-20),28,20000,Large (>15K),0.1186,Medium (10-20),275.51,60,Long Term,B,B5,2021-10-10,2021-07-14,2021-07-14,2021-08-14,0.363636364,0.060111273,16181,0.80905,Mostly Recovered (75-100),Fully Paid,Loss,0.67070671,High,4.507149091,Invalid
773868,975955,Personal,Debt Consolidation,OH,Fentress & Barnes,Junior,2,Mortgage,50000,Lower Middle (25-75K),Source Verified,1,0.1104,Medium (10-20),32,15000,Medium (5-15K),0.1199,Medium (10-20),333.6,60,Long Term,B,B5,2021-06-11,2021-04-16,2021-07-14,2021-08-14,0.3,0.080064,19167,1.2778,Fully Recovered (≥100),Fully Paid,Profit,0.653152211,Moderate,4.389182857,Valid
587538,754851,Personal,Debt Consolidation,OH,Arthur Middleton Capital Holdings,Junior,3,Mortgage,26000,Lower Middle (25-75K),Source Verified,1,0.1329,Medium (10-20),17,12000,Medium (5-15K),0.1038,Medium (10-20),257.22,60,Long Term,B,B1,2021-10-10,2021-10-14,2021-09-14,2021-10-14,0.461538462,0.118716923,15239,1.269916667,Fully Recovered (≥100),Fully Paid,Profit,0.70920068,High,4.765828571,Invalid
694480,885406,Personal,Debt Consolidation,NV,Piercy Bowler Taylor & Kern,Junior,3,Mortgage,59000,Lower Middle (25-75K),Source Verified,1,0.1623,Medium (10-20),30,12000,Medium (5-15K),0.1037,Medium (10-20),257.16,60,Long Term,B,B3,2021-03-11,2021-07-14,2021-06-14,2021-07-14,0.203389831,0.052303729,14948,1.245666667,Fully Recovered (≥100),Fully Paid,Profit,0.645445059,Moderate,4.337390799,Valid
879597,1094532,Personal,Debt Consolidation,DC,The Robert F. Kennedy Center,Junior,3,Mortgage,85000,Middle (75-150K),Source Verified,1,0.2263,High (>20),35,16425,Large (>15K),0.1171,Medium (10-20),362.97,60,Long Term,B,B3,2021-09-11,2021-01-15,2021-12-11,2022-01-11,0.193235294,0.051242824,16900,1.02891933,Fully Recovered (≥100),Fully Paid,Profit,0.640554109,Moderate,4.304523613,Valid
799299,1004475,Personal,Debt Consolidation,MI,Our Lady Queen Of Angels,Junior,3,Mortgage,45996,Lower Middle (25-75K),Source Verified,1,0.025,Low ( ≤10),35,25000,Large (>15K),0.1149,Medium (10-20),549.69,60,Long Term,B,B4,2021-07-11,2021-10-15,2021-06-14,2021-07-14,0.543525524,0.143409862,31409,1.25636,Fully Recovered (≥100),Fully Paid,Profit,0.689074098,High,4.630577938,Invalid
711548,904513,Personal,Debt Consolidation,TX,Alcon Laboratories,Junior,4,Mortgage,60000,Lower Middle (25-75K),Source Verified,1,0.1936,Medium (10-20),50,9000,Medium (5-15K),0.0963,Low (≤10),189.59,60,Long Term,B,B1,2021-03-11,2021-05-16,2021-09-15,2021-10-15,0.15,0.037918,11313,1.257,Fully Recovered (≥100),Fully Paid,Profit,0.493895833,Moderate,3.31898,Valid
716609,910565,Personal,Debt Consolidation,FL,Emerald Coast Aviation,Junior,4,Mortgage,50000,Lower Middle (25-75K),Source Verified,1,0.0374,Low ( ≤10),14,12000,Medium (5-15K),0.1,Low (≤10),254.97,60,Long Term,B,B2,2021-04-11,2021-01-16,2021-01-16,2021-02-16,0.24,0.0611928,15288,1.274,Fully Recovered (≥100),Fully Paid,Profit,0.52852585,Moderate,3.551693714,Invalid
747953,946950,Personal,Debt Consolidation,NJ,Force Capital Management,Junior,4,Mortgage,249996,Upper Middle (150-300K),Source Verified,1,0.0134,Low ( ≤10),16,30000,Large (>15K),0.1099,Medium (10-20),422.25,60,Long Term,B,B3,2021-05-11,2021-12-15,2021-06-11,2021-07-11,0.12000192,0.020268324,19603,0.653433333,Partially Recovered (25-75),Fully Paid,Loss,0.493481788,Moderate,3.316197612,Valid
742847,941006,Personal,Debt Consolidation,AL,Shelby County Commision,Junior,4,Mortgage,65000,Lower Middle (25-75K),Source Verified,1,0.1734,Medium (10-20),31,5600,Medium (5-15K),0.1149,Medium (10-20),123.14,60,Long Term,B,B4,2021-05-11,2021-05-16,2021-11-15,2021-12-15,0.086153846,0.022733538,7368,1.315714286,Fully Recovered (≥100),Fully Paid,Profit,0.615784799,Moderate,4.138073846,Valid
586494,753458,Personal,Debt Consolidation,MN,Cardinal,Junior,4,Mortgage,37000,Lower Middle (25-75K),Source Verified,1,0.2377,High (>20),25,12000,Medium (5-15K),0.1186,Medium (10-20),266.09,60,Long Term,B,B5,2021-09-10,2021-10-15,2021-10-15,2021-11-15,0.324324324,0.086299459,15965,1.330416667,Fully Recovered (≥100),Fully Paid,Profit,0.714452105,High,4.801118147,Valid
759263,959496,Personal,Debt Consolidation,NY,Childs Automotive,Junior,5,Mortgage,57600,Lower Middle (25-75K),Source Verified,1,0.0571,Low ( ≤10),16,14000,Medium (5-15K),0.1099,Medium (10-20),304.33,60,Long Term,B,B3,2021-05-11,2021-08-15,2021-08-12,2021-09-12,0.243055556,0.063402083,15643,1.117357143,Fully Recovered (≥100),Fully Paid,Profit,0.612814153,Moderate,4.118111111,Valid
995579,1220162,Personal,Debt Consolidation,MA,Liberty Mutual Insurance,Junior,5,Mortgage,115000,Middle (75-150K),Source Verified,1,0.1207,Medium (10-20),27,30000,Large (>15K),0.1242,Medium (10-20),673.72,60,Long Term,B,B4,2021-11-11,2021-04-16,2021-05-13,2021-06-13,0.260869565,0.070301217,34983,1.1661,Fully Recovered (≥100),Fully Paid,Profit,0.616339988,Moderate,4.14180472,Invalid
993659,1218025,Personal,Debt Consolidation,CO,Swedish Medical Center,Junior,5,Mortgage,100000,Middle (75-150K),Source Verified,1,0.2423,High (>20),14,30000,Large (>15K),0.1242,Medium (10-20),673.72,60,Long Term,B,B4,2021-10-11,2021-08-13,2021-08-13,2021-09-13,0.3,0.0808464,35677,1.189233333,Fully Recovered (≥100),Fully Paid,Profit,0.679802891,High,4.568275429,Invalid
978679,1201742,Personal,Debt Consolidation,CA,Granite Construction Inc,Junior,5,Mortgage,175000,Upper Middle (150-300K),Source Verified,1,0.0944,Low ( ≤10),53,25000,Large (>15K),0.1242,Medium (10-20),561.44,60,Long Term,B,B4,2021-10-11,2021-05-16,2021-07-12,2021-08-12,0.142857143,0.038498743,27213,1.08852,Fully Recovered (≥100),Fully Paid,Profit,0.465518173,Moderate,3.128282122,Invalid
635021,813472,Personal,Debt Consolidation,MO,Centurylink,Junior,5,Mortgage,68000,Lower Middle (25-75K),Source Verified,1,0.0889,Low ( ≤10),22,5100,Medium (5-15K),0.1036,Medium (10-20),109.27,60,Long Term,B,B5,2021-12-10,2021-09-15,2021-09-15,2021-10-15,0.075,0.019282941,6547,1.28372549,Fully Recovered (≥100),Fully Paid,Profit,0.576316089,Moderate,3.872844118,Invalid
744048,942453,Personal,Debt Consolidation,CA,Antelope Valley Hospital,Mid,6,Mortgage,140000,Middle (75-150K),Source Verified,1,0.1932,Medium (10-20),27,19400,Large (>15K),0.1099,Medium (10-20),421.71,60,Long Term,B,B3,2021-05-11,2021-05-16,2021-05-16,2021-06-16,0.138571429,0.036146571,25302,1.304226804,Fully Recovered (≥100),Fully Paid,Profit,0.609894376,Moderate,4.098490204,Valid
714868,908337,Personal,Debt Consolidation,GA,Mohawk Industries,Mid,6,Mortgage,39000,Lower Middle (25-75K),Source Verified,1,0.2662,High (>20),32,18000,Large (>15K),0.1037,Medium (10-20),385.74,60,Long Term,B,B3,2021-04-11,2021-05-15,2021-03-15,2021-04-15,0.461538462,0.118689231,22890,1.271666667,Fully Recovered (≥100),Fully Paid,Profit,0.765864076,High,5.146606593,Invalid
711870,904870,Personal,Debt Consolidation,AR,Dumas School District,Mid,6,Mortgage,67000,Lower Middle (25-75K),Source Verified,1,0.154,Medium (10-20),43,7500,Medium (5-15K),0.1074,Medium (10-20),162.1,60,Long Term,B,B4,2021-03-11,2021-04-16,2021-04-16,2021-05-16,0.111940299,0.029032836,9726,1.2968,Fully Recovered (≥100),Fully Paid,Profit,0.540606597,Moderate,3.632876333,Valid
770112,971693,Personal,Debt Consolidation,TX,Shah Smith  And  Associates,Mid,6,Mortgage,150000,Upper Middle (150-300K),Source Verified,1,0.1514,Medium (10-20),25,30000,Large (>15K),0.1199,Medium (10-20),667.19,60,Long Term,B,B5,2021-06-11,2021-06-14,2021-06-14,2021-07-14,0.2,0.0533752,38187,1.2729,Fully Recovered (≥100),Fully Paid,Profit,0.581111905,Moderate,3.905072,Valid
866975,1080501,Personal,Debt Consolidation,TX,Excalibur Exhibits,Mid,7,Mortgage,88000,Middle (75-150K),Source Verified,1,0.1901,Medium (10-20),30,25000,Large (>15K),0.1059,Medium (10-20),352.7,60,Long Term,B,B2,2021-09-11,2021-05-16,2021-03-15,2021-04-15,0.284090909,0.048095455,20709,0.82836,Mostly Recovered (75-100),Fully Paid,Loss,0.640725012,Moderate,4.305672078,Invalid
1004088,1230715,Personal,Debt Consolidation,CA,Mono County,Mid,7,Mortgage,76700,Middle (75-150K),Source Verified,1,0.1137,Medium (10-20),16,19000,Large (>15K),0.1171,Medium (10-20),419.87,60,Long Term,B,B3,2021-11-11,2021-05-16,2021-08-15,2021-09-15,0.247718383,0.065690222,24751,1.302684211,Fully Recovered (≥100),Fully Paid,Profit,0.608957064,Moderate,4.09219147,Invalid
1032166,1261623,Personal,Debt Consolidation,FL,Rent Florida Realty Inc.,Mid,9,Mortgage,56510,Lower Middle (25-75K),Source Verified,1,0.0892,Low ( ≤10),17,15500,Large (>15K),0.1065,Medium (10-20),334.31,60,Long Term,B,B2,2021-12-11,2021-05-16,2021-11-12,2021-12-12,0.274287737,0.070991329,16915,1.091290323,Fully Recovered (≥100),Fully Paid,Profit,0.63549839,Moderate,4.270549182,Invalid
554733,714523,Personal,Debt Consolidation,NY,Local Union 3,Mid,9,Mortgage,150000,Upper Middle (150-300K),Source Verified,1,0.0771,Low ( ≤10),27,16000,Large (>15K),0.1186,Medium (10-20),354.79,60,Long Term,B,B5,2021-08-10,2021-12-14,2021-09-12,2021-10-12,0.106666667,0.0283832,19324,1.20775,Fully Recovered (≥100),Fully Paid,Profit,0.521534807,Moderate,3.504713905,Valid
724386,919494,Personal,Debt Consolidation,PA,Allegheny Ludlum,Fresher,0,Mortgage,60000,Lower Middle (25-75K),Source Verified,1,0.1316,Medium (10-20),15,16000,Large (>15K),0.0963,Low (≤10),337.05,60,Long Term,B,B1,2021-04-11,2021-05-16,2021-04-16,2021-05-16,0.266666667,0.06741,20223,1.2639375,Fully Recovered (≥100),Fully Paid,Profit,0.576180556,Moderate,3.871933333,Valid
804920,1010856,Personal,Debt Consolidation,MA,Wellogic Inc,Fresher,0,Mortgage,145000,Middle (75-150K),Source Verified,1,0.1929,Medium (10-20),32,28000,Large (>15K),0.1099,Medium (10-20),390.74,60,Long Term,B,B3,2021-07-11,2021-04-16,2021-08-11,2021-09-11,0.193103448,0.032337103,18140,0.647857143,Partially Recovered (25-75),Fully Paid,Loss,0.618290758,Moderate,4.154913892,Valid
649769,831225,Personal,Debt Consolidation,NC,Infiniti Of Charlotte,Fresher,0,Mortgage,54000,Lower Middle (25-75K),Source Verified,1,0.2318,High (>20),13,8600,Medium (5-15K),0.1074,Medium (10-20),185.88,60,Long Term,B,B4,2021-01-11,2021-05-16,2021-02-16,2021-03-16,0.159259259,0.041306667,11152,1.296744186,Fully Recovered (≥100),Fully Paid,Profit,0.662109946,High,4.449378836,Valid
842264,1052922,Personal,Debt Consolidation,FL,Fedex,Senior,10,Mortgage,76800,Middle (75-150K),Source Verified,1,0.2413,High (>20),32,16000,Large (>15K),0.1099,Medium (10-20),347.8,60,Long Term,B,B3,2021-08-11,2021-05-16,2021-09-12,2021-10-12,0.208333333,0.05434375,17756,1.10975,Fully Recovered (≥100),Fully Paid,Profit,0.651058496,Moderate,4.375113095,Valid
701627,893382,Personal,Debt Consolidation,AR,Us Care Management,Junior,2,Mortgage,67656,Lower Middle (25-75K),Source Verified,1,0.1501,Medium (10-20),24,12000,Medium (5-15K),0.1111,Medium (10-20),261.57,60,Long Term,B,B5,2021-03-11,2021-05-16,2021-06-13,2021-07-13,0.177367861,0.046394111,14472,1.206,Fully Recovered (≥100),Fully Paid,Profit,0.632904996,Moderate,4.253121573,Valid
577327,742416,Personal,Debt Consolidation,NJ,Hamilton And Company,Mid,8,Mortgage,52000,Lower Middle (25-75K),Source Verified,1,0.2206,High (>20),24,10000,Medium (5-15K),0.1149,Medium (10-20),219.88,60,Long Term,B,B4,2021-09-10,2021-05-16,2021-09-15,2021-10-15,0.192307692,0.050741538,13192,1.3192,Fully Recovered (≥100),Fully Paid,Profit,0.667506868,High,4.485646154,Valid
996790,1221648,Personal,Debt Consolidation,CO,National Jewish Health,Fresher,1,Mortgage,70000,Lower Middle (25-75K),Source Verified,1,0.0302,Low ( ≤10),20,15000,Medium (5-15K),0.0991,Low (≤10),318.05,60,Long Term,B,B1,2021-10-11,2021-03-15,2021-02-12,2021-03-12,0.214285714,0.054522857,15370,1.024666667,Fully Recovered (≥100),Fully Paid,Profit,0.517845603,Moderate,3.479922449,Invalid
603192,773978,Personal,Debt Consolidation,MO,Tmc Transportation,Senior,10,Mortgage,58000,Lower Middle (25-75K),Source Verified,1,0.0277,Low ( ≤10),5,10000,Medium (5-15K),0.0888,Low (≤10),207.01,60,Long Term,B,B1,2021-10-10,2021-05-16,2021-11-15,2021-12-15,0.172413793,0.042829655,12420,1.242,Fully Recovered (≥100),Fully Paid,Profit,0.578427164,Moderate,3.887030542,Valid
599951,770053,Personal,Debt Consolidation,NY,O-H-M Boces,Senior,10,Mortgage,65000,Lower Middle (25-75K),Source Verified,1,0.161,Medium (10-20),31,12000,Medium (5-15K),0.0888,Low (≤10),178.03,60,Long Term,B,B1,2021-10-10,2021-04-16,2021-11-15,2021-12-15,0.184615385,0.032867077,10681,0.890083333,Mostly Recovered (75-100),Fully Paid,Loss,0.558731423,Moderate,3.754675165,Valid
695414,886487,Personal,Debt Consolidation,CA,First American Title,Senior,10,Mortgage,100000,Middle (75-150K),Source Verified,1,0.1804,Medium (10-20),38,7000,Medium (5-15K),0.1037,Medium (10-20),150.01,60,Long Term,B,B3,2021-04-11,2021-05-16,2021-02-14,2021-03-14,0.07,0.0180012,8580,1.225714286,Fully Recovered (≥100),Fully Paid,Profit,0.583982228,Moderate,3.924360571,Invalid
642354,822197,Personal,Debt Consolidation,PA,Adp,Senior,10,Mortgage,90000,Middle (75-150K),Source Verified,1,0.1367,Medium (10-20),63,13000,Medium (5-15K),0.0962,Low (≤10),273.79,60,Long Term,B,B3,2021-01-11,2021-05-16,2021-09-12,2021-10-12,0.144444444,0.036505333,14813,1.139461538,Fully Recovered (≥100),Fully Paid,Profit,0.438307729,Moderate,2.945427937,Valid
